equipment_id,equipment_type,facility_id,facility,county,week_start,counter_reported_hours,register_reported_hours,discrepancy_pct,is_labeled_discrepancy_case,scenario_rationale
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2025-12-29,1.02,0.66,0.3529,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-01-05,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-01-12,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-01-19,0.74,0.44,0.4054,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-01-26,1.41,0.74,0.4752,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-02-02,8.03,5.1,0.3649,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-02-09,3.58,2.21,0.3827,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-02-16,3.38,1.82,0.4615,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-02-23,12.5,7.73,0.3816,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-03-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-03-23,2.98,1.92,0.3557,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00012,Ultrasound,24541.0,Oasis Health Sirare Medical Centre,Migori,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases. Maintenance-neglect-to-breakdown pattern modeled on the January 2025 Naivasha sub-county hospital dialysis machine breakdown, which forced patients to seek care elsewhere."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2025-12-29,0.61,0.52,0.1475,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-01-05,2.1,1.88,0.1048,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-01-12,4.97,4.41,0.1127,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-01-19,3.85,3.24,0.1584,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-01-26,3.33,2.81,0.1562,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-02-02,10.14,8.35,0.1765,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-02-09,3.32,2.75,0.1717,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-02-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-02-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-03-02,4.08,3.46,0.152,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-03-09,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-03-16,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-03-23,1.35,1.13,0.163,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00013,X-Ray,24772.0,ChanF Community& Family Health Services,Kajiado,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2025-12-29,1.24,0.98,0.2097,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-01-05,1.91,1.39,0.2723,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-01-12,2.01,1.68,0.1642,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-01-19,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-01-26,2.47,1.82,0.2632,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-02-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-02-09,7.96,5.89,0.2601,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-02-16,10.05,7.92,0.2119,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-02-23,0.63,0.54,0.1429,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-03-02,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-03-09,4.44,3.96,0.1081,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-03-16,12.54,9.57,0.2368,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-03-23,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00014,Ultrasound,21805.0,Jirani Diagnostic Centre Machakos,Machakos,2026-03-30,0.0,0.0,0.0,True,"Usage-reporting discrepancy modeled on the 2026 national MES dialysis audit finding: machine usage counters showed materially more work performed than hospitals' paper registers recorded, by more than 30% in some cases."
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2025-12-29,0.82,1.08,-0.3171,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-01-05,0.09,0.14,-0.5556,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-01-12,0.0,1.59,0.0,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-01-19,1.91,3.19,-0.6702,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-01-26,0.0,0.28,0.0,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-02-02,2.24,0.6,0.7321,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-02-09,0.0,0.2,0.0,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-02-16,0.0,0.26,0.0,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-02-23,0.52,0.46,0.1154,False,
ME-00015,X-Ray,16012.0,Mbale Rural Health Training Centre,Vihiga,2026-03-02,0.0,0.25,0.0,False,
